timestamp,OAT,Electricity:Facility [kWh](TimeStep),HVAC_Elec
2023/ 07/11  13:00:00,82.04,0.505825088,0.277491772
2023/ 07/11  13:15:00,82.535,0.512613259,0.284633694
2023/ 07/11  13:30:00,83.03,0.520292487,0.292312922
2023/ 07/11  13:45:00,83.525,0.528525641,0.300546076
2023/ 07/11  14:00:00,84.02,0.536955641,0.308976076
2023/ 07/11  14:15:00,83.75,0.559214518,0.312959577
2023/ 07/11  14:30:00,83.48,0.563425249,0.317170307
2023/ 07/11  14:45:00,83.21,0.568211836,0.321956895
2023/ 07/11  15:00:00,82.94,0.575323663,0.329068721
2023/ 07/11  15:15:00,82.94,0.646563587,0.338394772
2023/ 07/11  15:30:00,82.94,0.667103293,0.311112253
2023/ 07/11  15:45:00,82.94,0.694352533,0.265321681
2023/ 07/11  16:00:00,82.94,0.696385175,0.265500824
2023/ 07/11  16:15:00,82.94,0.784636509,0.274304914
2023/ 07/11  16:30:00,82.94,0.739775363,0.33109771
2023/ 07/11  16:45:00,82.94,0.727020975,0.341280492
2023/ 07/11  17:00:00,82.94,0.723335549,0.337595065
2023/ 07/11  17:15:00,82.445,0.761218406,0.337788313
2023/ 07/11  17:30:00,81.95,0.753186805,0.329756712
2023/ 07/11  17:45:00,81.455,0.741649227,0.318219133
2023/ 07/11  18:00:00,80.96,0.728180577,0.304750484
2023/ 07/11  18:15:00,79.7,0.703051678,0.285756325
2023/ 07/11  18:30:00,78.44,0.680470222,0.263174869
2023/ 07/11  18:45:00,77.18,0.662926422,0.245631069
2023/ 07/11  19:00:00,75.92,0.643635729,0.226340376
2023/ 07/11  19:15:00,75.2,0.642898884,0.170745381
2023/ 07/11  19:30:00,74.48,0.647589254,0.114119329
2023/ 07/11  19:45:00,73.76,0.63812462,0.102687694
2023/ 07/11  20:00:00,73.04,0.631604512,9.41E-02
2023/ 07/11  20:15:00,73.04,0.559696151,0.140437899
2023/ 07/11  20:30:00,73.04,0.537570517,0.158435368
2023/ 07/11  20:45:00,73.04,0.53340492,0.154269771
2023/ 07/11  21:00:00,73.04,0.52932518,0.15019003
2023/ 07/11  21:15:00,73.04,0.444748511,0.140176869
2023/ 07/11  21:30:00,73.04,0.438712247,0.134140604
2023/ 07/11  21:45:00,73.04,0.433827927,0.129256285
2023/ 07/11  22:00:00,73.04,0.429430133,0.124858491
2023/ 07/11  22:15:00,72.545,0.352766003,0.114108477
2023/ 07/11  22:30:00,72.05,0.344711826,0.106054301
2023/ 07/11  22:45:00,71.555,0.337872201,9.92E-02
2023/ 07/11  23:00:00,71.06,0.331381572,9.27E-02
2023/ 07/11  23:15:00,70.79,0.269597742,8.39E-02
2023/ 07/11  23:30:00,70.52,0.264659897,7.90E-02
2023/ 07/11  23:45:00,70.25,0.259482474,7.38E-02
2023/ 07/11  24:00:00,69.98,0.255173962,6.95E-02
2023/ 07/12  00:15:00,69.98,0.235549525,6.45E-02
2023/ 07/12  00:30:00,69.98,0.231264853,6.02E-02
2023/ 07/12  00:45:00,69.98,0.228048416,5.70E-02
2023/ 07/12  01:00:00,69.98,0.225258542,5.42E-02
2023/ 07/12  01:15:00,69.98,0.217168677,5.09E-02
2023/ 07/12  01:30:00,69.98,0.214891292,4.87E-02
2023/ 07/12  01:45:00,69.98,0.21219334,4.60E-02
2023/ 07/12  02:00:00,69.98,0.209579932,4.33E-02
2023/ 07/12  02:15:00,70.25,0.204724726,4.21E-02
2023/ 07/12  02:30:00,70.52,0.20455758,4.19E-02
2023/ 07/12  02:45:00,70.79,0.204186317,4.15E-02
2023/ 07/12  03:00:00,71.06,0.204286979,4.16E-02
2023/ 07/12  03:15:00,71.06,0.214131655,4.18E-02
2023/ 07/12  03:30:00,71.06,0.212983387,4.06E-02
2023/ 07/12  03:45:00,71.06,0.212075182,3.97E-02
2023/ 07/12  04:00:00,71.06,0.211099392,3.87E-02
2023/ 07/12  04:15:00,71.06,0.250292067,4.13E-02
2023/ 07/12  04:30:00,71.06,0.341069872,8.05E-03
2023/ 07/12  04:45:00,71.06,0.34355374,8.05E-03
2023/ 07/12  05:00:00,71.06,0.327483295,7.68E-03
2023/ 07/12  05:15:00,71.78,0.266364709,2.93E-02
2023/ 07/12  05:30:00,72.5,0.323512577,8.64E-02
2023/ 07/12  05:45:00,73.22,0.322095086,8.50E-02
2023/ 07/12  06:00:00,73.94,0.335162,9.81E-02
2023/ 07/12  06:15:00,74.705,0.376375054,0.114539014
2023/ 07/12  06:30:00,75.47,0.392638427,0.130802387
2023/ 07/12  06:45:00,76.235,0.414792928,0.152956888
2023/ 07/12  07:00:00,77,0.441541448,0.179705408
2023/ 07/12  07:15:00,77.495,0.421547529,0.190063046
2023/ 07/12  07:30:00,77.99,0.444581637,0.213097153
2023/ 07/12  07:45:00,78.485,0.47804979,0.173267242
2023/ 07/12  08:00:00,78.98,0.502776392,0.147574019
2023/ 07/12  08:15:00,79.475,0.489587886,0.144930169
2023/ 07/12  08:30:00,79.97,0.495483377,0.148967845
2023/ 07/12  08:45:00,80.465,0.473948779,0.215318071
2023/ 07/12  09:00:00,80.96,0.468152654,0.248999956
2023/ 07/12  09:15:00,81.23,0.482551963,0.259492013
2023/ 07/12  09:30:00,81.5,0.492003235,0.268943285
2023/ 07/12  09:45:00,81.77,0.498337653,0.275277703
2023/ 07/12  10:00:00,82.04,0.503239814,0.280179864
2023/ 07/12  10:15:00,82.265,0.509172443,0.283074994
2023/ 07/12  10:30:00,82.49,0.51060537,0.284507922
2023/ 07/12  10:45:00,82.715,0.509786102,0.283688654
2023/ 07/12  11:00:00,82.94,0.506550869,0.28045342
2023/ 07/12  11:15:00,83.21,0.49996288,0.277182611
2023/ 07/12  11:30:00,83.48,0.497103066,0.274322797
2023/ 07/12  11:45:00,83.75,0.49626887,0.273488601
2023/ 07/12  12:00:00,84.02,0.516472077,0.233712197
2023/ 07/12  12:15:00,84.02,0.535784225,0.195307686
2023/ 07/12  12:30:00,84.02,0.543908992,0.20146253
2023/ 07/12  12:45:00,84.02,0.549267883,0.213668597
2023/ 07/12  13:00:00,84.02,0.510668004,0.291620057
2023/ 07/12  13:15:00,83.75,0.516785568,0.297108005
2023/ 07/12  13:30:00,83.48,0.523290025,0.303612461
2023/ 07/12  13:45:00,83.21,0.530077673,0.31040011
2023/ 07/12  14:00:00,82.94,0.536511993,0.31683443
2023/ 07/12  14:15:00,82.715,0.56380354,0.325404906
2023/ 07/12  14:30:00,82.49,0.570829491,0.332430857
2023/ 07/12  14:45:00,82.265,0.575824181,0.337425547
2023/ 07/12  15:00:00,82.04,0.579319267,0.340920633
2023/ 07/12  15:15:00,81.77,0.649547068,0.349037826
2023/ 07/12  15:30:00,81.5,0.653048109,0.352538867
2023/ 07/12  15:45:00,81.23,0.654383018,0.353873776
2023/ 07/12  16:00:00,80.96,0.654230451,0.353721208
2023/ 07/12  16:15:00,80.735,0.741694847,0.363551717
2023/ 07/12  16:30:00,80.51,0.741434811,0.36329168
2023/ 07/12  16:45:00,80.285,0.741198606,0.363055475
2023/ 07/12  17:00:00,80.06,0.793630198,0.293986735
2023/ 07/12  17:15:00,79.565,0.83753973,0.29814743
2023/ 07/12  17:30:00,79.07,0.835648609,0.294234889
2023/ 07/12  17:45:00,78.575,0.795783202,0.324338332
2023/ 07/12  18:00:00,78.08,0.759020163,0.343188031
2023/ 07/12  18:15:00,77.81,0.743583834,0.334003332
2023/ 07/12  18:30:00,77.54,0.732208283,0.322627781
2023/ 07/12  18:45:00,77.27,0.71747849,0.307897988
2023/ 07/12  19:00:00,77,0.699456472,0.28987597
2023/ 07/12  19:15:00,76.73,0.672923597,0.268379665
2023/ 07/12  19:30:00,76.46,0.645964655,0.241420724
2023/ 07/12  19:45:00,76.19,0.631475718,0.226931787
2023/ 07/12  20:00:00,75.92,0.62144857,0.216904639
2023/ 07/12  20:15:00,75.92,0.579838866,0.208426861
2023/ 07/12  20:30:00,75.92,0.572867532,0.201455527
2023/ 07/12  20:45:00,75.92,0.608015213,0.113495641
2023/ 07/12  21:00:00,75.92,0.605553213,0.108688791
2023/ 07/12  21:15:00,75.92,0.523130592,9.77E-02
2023/ 07/12  21:30:00,75.92,0.469347033,0.170818407
2023/ 07/12  21:45:00,75.92,0.463810804,0.165282179
2023/ 07/12  22:00:00,75.92,0.459028117,0.160499491
2023/ 07/12  22:15:00,75.695,0.384982013,0.149671452
2023/ 07/12  22:30:00,75.47,0.377892892,0.142582331
2023/ 07/12  22:45:00,75.245,0.371976674,0.136666113
2023/ 07/12  23:00:00,75.02,0.366536274,0.131225713
2023/ 07/12  23:15:00,75.02,0.308922659,0.123240153
2023/ 07/12  23:30:00,75.02,0.304450312,0.118767805
2023/ 07/12  23:45:00,75.02,0.300582627,0.114900121
2023/ 07/12  24:00:00,75.02,0.297224168,0.111541662
2023/ 07/13  00:15:00,74.75,0.277053706,0.105994184
2023/ 07/13  00:30:00,74.48,0.271629941,0.100570419
2023/ 07/13  00:45:00,74.21,0.267165143,9.61E-02
2023/ 07/13  01:00:00,73.94,0.262699905,9.16E-02
2023/ 07/13  01:15:00,73.94,0.254452359,8.82E-02
2023/ 07/13  01:30:00,73.94,0.251704841,8.55E-02
2023/ 07/13  01:45:00,73.94,0.248909639,8.27E-02
2023/ 07/13  02:00:00,73.94,0.246425759,8.02E-02
2023/ 07/13  02:15:00,73.94,0.24046931,7.78E-02
2023/ 07/13  02:30:00,73.94,0.238341013,7.57E-02
2023/ 07/13  02:45:00,73.94,0.236527459,7.39E-02
2023/ 07/13  03:00:00,73.94,0.234829343,7.22E-02
2023/ 07/13  03:15:00,73.445,0.242121737,6.98E-02
2023/ 07/13  03:30:00,72.95,0.237431914,6.51E-02
2023/ 07/13  03:45:00,72.455,0.233038286,6.07E-02
2023/ 07/13  04:00:00,71.96,0.228468662,5.61E-02
2023/ 07/13  04:15:00,71.735,0.266025433,5.70E-02
2023/ 07/13  04:30:00,71.51,0.264990637,5.60E-02
2023/ 07/13  04:45:00,71.285,0.268890697,5.99E-02
2023/ 07/13  05:00:00,71.06,0.276037307,6.70E-02
2023/ 07/13  05:15:00,71.78,0.320556917,8.35E-02
2023/ 07/13  05:30:00,72.5,0.335652608,9.86E-02
2023/ 07/13  05:45:00,73.22,0.390147443,2.79E-02
2023/ 07/13  06:00:00,73.94,0.416183079,5.15E-02
2023/ 07/13  06:15:00,74.435,0.462255141,7.06E-02
2023/ 07/13  06:30:00,74.93,0.447447756,0.15316586
2023/ 07/13  06:45:00,75.425,0.449886319,0.188050279
2023/ 07/13  07:00:00,75.92,0.464027163,0.202191123
2023/ 07/13  07:15:00,76.955,0.435102497,0.203618013
2023/ 07/13  07:30:00,77.99,0.450413496,0.218929013
2023/ 07/13  07:45:00,79.025,0.46870357,0.237219086
2023/ 07/13  08:00:00,80.06,0.486616432,0.255131949
2023/ 07/13  08:15:00,81.05,0.486708342,0.267555645
2023/ 07/13  08:30:00,82.04,0.505360839,0.286208142
2023/ 07/13  08:45:00,83.03,0.521949543,0.302796846
2023/ 07/13  09:00:00,84.02,0.573977934,0.231886477
2023/ 07/13  09:15:00,84.245,0.590392633,0.242376726
2023/ 07/13  09:30:00,84.47,0.601033347,0.251008058
2023/ 07/13  09:45:00,84.695,0.588511157,0.296272466
2023/ 07/13  10:00:00,84.92,0.563459095,0.340399145
2023/ 07/13  10:15:00,85.955,0.571751406,0.345653957
2023/ 07/13  10:30:00,86.99,0.578648829,0.352551381
2023/ 07/13  10:45:00,88.025,0.586974472,0.360877024
2023/ 07/13  11:00:00,89.06,0.597534293,0.371436845
2023/ 07/13  11:15:00,89.555,0.598060616,0.375280348
2023/ 07/13  11:30:00,90.05,0.602629182,0.379848913
2023/ 07/13  11:45:00,90.545,0.606338689,0.383558421
2023/ 07/13  12:00:00,91.04,0.608660641,0.385880373
2023/ 07/13  12:15:00,90.05,0.601666613,0.382618666
2023/ 07/13  12:30:00,89.06,0.601723218,0.38267527
2023/ 07/13  12:45:00,88.07,0.599767758,0.38071981
2023/ 07/13  13:00:00,87.08,0.597837851,0.378789904
2023/ 07/13  13:15:00,87.305,0.599086181,0.379408617
2023/ 07/13  13:30:00,87.53,0.675730995,0.333897446
2023/ 07/13  13:45:00,87.755,0.67971951,0.335580714
2023/ 07/13  14:00:00,87.98,0.701111821,0.354618327
2023/ 07/13  14:15:00,87.755,0.639389258,0.381671971
2023/ 07/13  14:30:00,87.53,0.619817613,0.381418979
2023/ 07/13  14:45:00,87.305,0.620077771,0.381679137
2023/ 07/13  15:00:00,87.08,0.620158647,0.381760013
2023/ 07/13  15:15:00,86.315,0.68112911,0.380619868
2023/ 07/13  15:30:00,85.55,0.679931921,0.379422679
2023/ 07/13  15:45:00,84.785,0.678642622,0.378133379
2023/ 07/13  16:00:00,84.02,0.677260181,0.376750939
2023/ 07/13  16:15:00,83.525,0.754055264,0.375912134
2023/ 07/13  16:30:00,83.03,0.75323151,0.37508838
2023/ 07/13  16:45:00,82.535,0.752335191,0.37419206
2023/ 07/13  17:00:00,82.04,0.751343874,0.373200743
2023/ 07/13  17:15:00,81.77,0.788437293,0.372605161
2023/ 07/13  17:30:00,81.5,0.787816226,0.371984094
2023/ 07/13  17:45:00,81.23,0.787093996,0.371261864
2023/ 07/13  18:00:00,80.96,0.912304796,0.372935575
2023/ 07/13  18:15:00,80.735,0.89721659,0.362226191
2023/ 07/13  18:30:00,80.51,0.844861128,0.307978322
2023/ 07/13  18:45:00,80.285,0.804048863,0.335631799
2023/ 07/13  19:00:00,80.06,0.748463503,0.338883
2023/ 07/13  19:15:00,79.79,0.720202256,0.315658325
2023/ 07/13  19:30:00,79.52,0.697829829,0.293285898
2023/ 07/13  19:45:00,79.25,0.682711816,0.278167885
2023/ 07/13  20:00:00,78.98,0.670222571,0.26567864
2023/ 07/13  20:15:00,79.475,0.630299964,0.258887959
2023/ 07/13  20:30:00,79.97,0.626588591,0.255176586
2023/ 07/13  20:45:00,80.465,0.623821873,0.252409868
2023/ 07/13  21:00:00,80.96,0.621799227,0.250387222
2023/ 07/13  21:15:00,80.735,0.53605121,0.237522584
2023/ 07/13  21:30:00,80.51,0.527584303,0.229055678
2023/ 07/13  21:45:00,80.285,0.520666511,0.222137886
2023/ 07/13  22:00:00,80.06,0.514457145,0.215928519
2023/ 07/13  22:15:00,80.285,0.441461853,0.206151292
2023/ 07/13  22:30:00,80.51,0.435411814,0.200101253
2023/ 07/13  22:45:00,80.735,0.463346336,0.104234406
2023/ 07/13  23:00:00,80.96,0.462440241,0.100663239
2023/ 07/13  23:15:00,80.735,0.39685973,0.110881898
2023/ 07/13  23:30:00,80.51,0.356936193,0.171253687
2023/ 07/13  23:45:00,80.285,0.349214597,0.163532091
2023/ 07/13  24:00:00,80.06,0.342856706,0.1571742
2023/ 07/14  00:15:00,79.79,0.320651799,0.149592277
2023/ 07/14  00:30:00,79.52,0.313810888,0.142751367
2023/ 07/14  00:45:00,79.25,0.307631258,0.136571736
2023/ 07/14  01:00:00,78.98,0.301356457,0.130296935
2023/ 07/14  01:15:00,78.98,0.293033197,0.126801509
2023/ 07/14  01:30:00,78.98,0.290513972,0.124282284
2023/ 07/14  01:45:00,78.98,0.288778639,0.122546951
2023/ 07/14  02:00:00,78.98,0.286756458,0.12052477
2023/ 07/14  02:15:00,78.215,0.277962321,0.115288042
2023/ 07/14  02:30:00,77.45,0.2715749,0.108900621
2023/ 07/14  02:45:00,76.685,0.265742297,0.103068018
2023/ 07/14  03:00:00,75.92,0.259160984,9.65E-02
2023/ 07/14  03:15:00,75.695,0.267294493,9.49E-02
2023/ 07/14  03:30:00,75.47,0.26388291,9.15E-02
2023/ 07/14  03:45:00,75.245,0.261371869,8.90E-02
2023/ 07/14  04:00:00,75.02,0.258768223,8.64E-02
2023/ 07/14  04:15:00,74.75,0.296786615,8.77E-02
2023/ 07/14  04:30:00,74.48,0.294984043,8.59E-02
2023/ 07/14  04:45:00,74.21,0.305065847,9.60E-02
2023/ 07/14  05:00:00,73.94,0.319809141,0.110771853
2023/ 07/14  05:15:00,74.435,0.371760402,0.13466543
2023/ 07/14  05:30:00,74.93,0.394102349,0.157007377
2023/ 07/14  05:45:00,75.425,0.41611866,0.179023688
2023/ 07/14  06:00:00,75.92,0.436800259,0.199705288
2023/ 07/14  06:15:00,76.685,0.481045834,0.219209794
2023/ 07/14  06:30:00,77.45,0.516318865,0.213610078
2023/ 07/14  06:45:00,78.215,0.563495602,0.177773562
2023/ 07/14  07:00:00,78.98,0.579570409,0.19203716
2023/ 07/14  07:15:00,79.745,0.549536004,0.190598021
2023/ 07/14  07:30:00,80.51,0.521945191,0.259572074
2023/ 07/14  07:45:00,81.275,0.518138563,0.28665408
2023/ 07/14  08:00:00,82.04,0.527320108,0.295835624
2023/ 07/14  08:15:00,82.535,0.513873366,0.294720668
2023/ 07/14  08:30:00,83.03,0.518401988,0.299249291
2023/ 07/14  08:45:00,83.525,0.525168449,0.306015752
2023/ 07/14  09:00:00,84.02,0.533467997,0.314315299
2023/ 07/14  09:15:00,84.785,0.548043942,0.324983992
2023/ 07/14  09:30:00,85.55,0.556898553,0.333838603
2023/ 07/14  09:45:00,86.315,0.556008782,0.332948832
2023/ 07/14  10:00:00,87.08,0.593525311,0.248736776
2023/ 07/14  10:15:00,86.54,0.585764552,0.235923705
2023/ 07/14  10:30:00,86,0.574327838,0.222395829
2023/ 07/14  10:45:00,85.46,0.539308663,0.272504885
2023/ 07/14  11:00:00,84.92,0.521581055,0.295483606
2023/ 07/14  11:15:00,84.695,0.518785873,0.296005605
2023/ 07/14  11:30:00,84.47,0.518935267,0.296154998
2023/ 07/14  11:45:00,84.245,0.518056391,0.295276122
2023/ 07/14  12:00:00,84.02,0.514788476,0.292008208
2023/ 07/14  12:15:00,83.75,0.506951692,0.287903745
2023/ 07/14  12:30:00,83.48,0.502975898,0.283927951
2023/ 07/14  12:45:00,83.21,0.497579068,0.278531121
2023/ 07/14  13:00:00,82.94,0.491174974,0.272127027
2023/ 07/14  13:15:00,82.22,0.485504182,0.265826619
2023/ 07/14  13:30:00,81.5,0.47664252,0.256964957
2023/ 07/14  13:45:00,80.78,0.473608028,0.253930465
2023/ 07/14  14:00:00,80.06,0.471155431,0.251477867
2023/ 07/14  14:15:00,79.565,0.490560078,0.252161444
2023/ 07/14  14:30:00,79.07,0.490877813,0.252479179
2023/ 07/14  14:45:00,78.575,0.528663639,0.167842902
2023/ 07/14  15:00:00,78.08,0.527790643,0.164608674
2023/ 07/14  15:15:00,77.315,0.591842098,0.164202415
2023/ 07/14  15:30:00,76.55,0.542111507,0.221299502
2023/ 07/14  15:45:00,75.785,0.522296757,0.221787515
2023/ 07/14  16:00:00,75.02,0.50960726,0.209098017
2023/ 07/14  16:15:00,74.525,0.586162535,0.208019405
2023/ 07/14  16:30:00,74.03,0.576839105,0.198695975
2023/ 07/14  16:45:00,73.535,0.569017578,0.190874448
2023/ 07/14  17:00:00,73.04,0.561716953,0.183573823
2023/ 07/14  17:15:00,73.04,0.605769499,0.189937367
2023/ 07/14  17:30:00,73.04,0.60309123,0.187259098
2023/ 07/14  17:45:00,73.04,0.600126633,0.184294501
2023/ 07/14  18:00:00,73.04,0.597071753,0.181239621
2023/ 07/14  18:15:00,72.77,0.586794485,0.177213983
2023/ 07/14  18:30:00,72.5,0.580670091,0.171089589
2023/ 07/14  18:45:00,72.23,0.616547786,8.35E-02
2023/ 07/14  19:00:00,71.96,0.614266036,7.90E-02
2023/ 07/14  19:15:00,71.735,0.607375525,7.48E-02
2023/ 07/14  19:30:00,71.51,0.570943037,0.120017368
2023/ 07/14  19:45:00,71.285,0.546385539,0.141841608
2023/ 07/14  20:00:00,71.06,0.539409773,0.134865842
2023/ 07/14  20:15:00,71.06,0.502588116,0.131176111
2023/ 07/14  20:30:00,71.06,0.499904042,0.128492037
2023/ 07/14  20:45:00,71.06,0.496834007,0.125422002
2023/ 07/14  21:00:00,71.06,0.494300257,0.122888252
2023/ 07/14  21:15:00,71.06,0.412040469,0.113511844
2023/ 07/14  21:30:00,71.06,0.407504285,0.10897566
2023/ 07/14  21:45:00,71.06,0.403578458,0.105049833
2023/ 07/14  22:00:00,71.06,0.400156269,0.101627643
2023/ 07/14  22:15:00,71.06,0.328017037,9.27E-02
2023/ 07/14  22:30:00,71.06,0.325306182,9.00E-02
2023/ 07/14  22:45:00,71.06,0.321421953,8.61E-02
2023/ 07/14  23:00:00,71.06,0.318481569,8.32E-02
2023/ 07/14  23:15:00,71.06,0.261398284,7.57E-02
2023/ 07/14  23:30:00,71.06,0.257494066,7.18E-02
2023/ 07/14  23:45:00,71.06,0.254142451,6.85E-02
2023/ 07/14  24:00:00,71.06,0.251211541,6.55E-02
2023/ 07/15  00:15:00,71.06,0.233001032,6.19E-02
2023/ 07/15  00:30:00,71.06,0.232219436,6.12E-02
2023/ 07/15  00:45:00,71.06,0.230516125,5.95E-02
2023/ 07/15  01:00:00,71.06,0.229536345,5.85E-02
2023/ 07/15  01:15:00,71.285,0.224520125,5.83E-02
2023/ 07/15  01:30:00,71.51,0.224760985,5.85E-02
2023/ 07/15  01:45:00,71.735,0.300109629,8.05E-03
2023/ 07/15  02:00:00,71.96,0.303210138,8.05E-03
2023/ 07/15  02:15:00,71.735,0.235765548,6.72E-03
2023/ 07/15  02:30:00,71.51,0.189350145,2.67E-02
2023/ 07/15  02:45:00,71.285,0.229961685,6.73E-02
2023/ 07/15  03:00:00,71.06,0.201906827,3.92E-02
2023/ 07/15  03:15:00,70.79,0.217533541,4.52E-02
2023/ 07/15  03:30:00,70.52,0.215016527,4.27E-02
2023/ 07/15  03:45:00,70.25,0.21300214,4.06E-02
2023/ 07/15  04:00:00,69.98,0.210506902,3.82E-02
2023/ 07/15  04:15:00,70.25,0.251290094,4.23E-02
2023/ 07/15  04:30:00,70.52,0.254528596,4.55E-02
2023/ 07/15  04:45:00,70.79,0.25661621,4.76E-02
2023/ 07/15  05:00:00,71.06,0.259942181,5.09E-02
2023/ 07/15  05:15:00,70.79,0.291451292,5.44E-02
2023/ 07/15  05:30:00,70.52,0.289914429,5.28E-02
2023/ 07/15  05:45:00,70.25,0.29004813,5.30E-02
2023/ 07/15  06:00:00,69.98,0.289098383,5.20E-02
2023/ 07/15  06:15:00,69.755,0.310633109,4.88E-02
2023/ 07/15  06:30:00,69.53,0.313081297,5.12E-02
2023/ 07/15  06:45:00,69.305,0.314028499,5.22E-02
2023/ 07/15  07:00:00,69.08,0.396311535,8.05E-03
2023/ 07/15  07:15:00,69.08,0.368337717,8.05E-03
2023/ 07/15  07:30:00,69.08,0.368121349,8.01E-03
2023/ 07/15  07:45:00,69.08,0.236841631,5.36E-03
2023/ 07/15  08:00:00,69.08,0.263978093,3.25E-02
2023/ 07/15  08:15:00,69.08,0.263337533,4.42E-02
2023/ 07/15  08:30:00,69.08,0.252283174,3.31E-02
2023/ 07/15  08:45:00,69.08,0.263797109,4.46E-02
2023/ 07/15  09:00:00,69.08,0.269915855,5.08E-02
2023/ 07/15  09:15:00,69.575,0.281754968,5.87E-02
2023/ 07/15  09:30:00,70.07,0.291429849,6.84E-02
2023/ 07/15  09:45:00,70.565,0.299559437,7.65E-02
2023/ 07/15  10:00:00,71.06,0.306990349,8.39E-02
2023/ 07/15  10:15:00,71.285,0.359356074,8.05E-03
2023/ 07/15  10:30:00,71.51,0.36180894,8.05E-03
2023/ 07/15  10:45:00,71.735,0.362615456,1.24E-02
2023/ 07/15  11:00:00,71.96,0.333810374,0.107712926
2023/ 07/15  11:15:00,72.725,0.335597633,0.112817364
2023/ 07/15  11:30:00,73.49,0.344467402,0.121687133
2023/ 07/15  11:45:00,74.255,0.360417821,0.137637552
2023/ 07/15  12:00:00,75.02,0.380300738,0.157520469
2023/ 07/15  12:15:00,75.785,0.399485386,0.180437438
2023/ 07/15  12:30:00,76.55,0.423765949,0.204718002
2023/ 07/15  12:45:00,77.315,0.437408738,0.218360791
2023/ 07/15  13:00:00,78.08,0.446210129,0.227162182
2023/ 07/15  13:15:00,78.8,0.455690808,0.236013244
2023/ 07/15  13:30:00,79.52,0.461664976,0.241987412
2023/ 07/15  13:45:00,80.24,0.475147859,0.255470295
2023/ 07/15  14:00:00,80.96,0.489966597,0.270289033
2023/ 07/15  14:15:00,81.23,0.522703037,0.284304403
2023/ 07/15  14:30:00,81.5,0.536402953,0.298004319
2023/ 07/15  14:45:00,81.77,0.544878216,0.306479582
2023/ 07/15  15:00:00,82.04,0.576625417,0.250926262
2023/ 07/15  15:15:00,82.04,0.663138814,0.238446406
2023/ 07/15  15:30:00,82.04,0.665767387,0.238890453
2023/ 07/15  15:45:00,82.04,0.647153677,0.278556895
2023/ 07/15  16:00:00,82.04,0.61552509,0.315015848
2023/ 07/15  16:15:00,81.275,0.691067287,0.312924156
2023/ 07/15  16:30:00,80.51,0.682612504,0.304469373
2023/ 07/15  16:45:00,79.745,0.679975182,0.301832052
2023/ 07/15  17:00:00,78.98,0.681027141,0.30288401
2023/ 07/15  17:15:00,78.755,0.730616786,0.314784653
2023/ 07/15  17:30:00,78.53,0.733464355,0.317632223
2023/ 07/15  17:45:00,78.305,0.72604171,0.310209578
2023/ 07/15  18:00:00,78.08,0.711862745,0.296030613
2023/ 07/15  18:15:00,77.315,0.688616998,0.279036496
2023/ 07/15  18:30:00,76.55,0.668349612,0.25876911
2023/ 07/15  18:45:00,75.785,0.651916836,0.242336334
2023/ 07/15  19:00:00,75.02,0.656201302,0.185780033
2023/ 07/15  19:15:00,74.75,0.659416254,0.131622282
2023/ 07/15  19:30:00,74.48,0.645607363,0.115682132
2023/ 07/15  19:45:00,74.21,0.633944986,0.115755489
2023/ 07/15  20:00:00,73.94,0.581691129,0.177147198
2023/ 07/15  20:15:00,73.94,0.542833573,0.171421568
2023/ 07/15  20:30:00,73.94,0.537835138,0.166423133
2023/ 07/15  20:45:00,73.94,0.53462393,0.163211925
2023/ 07/15  21:00:00,73.94,0.531854871,0.160442866
2023/ 07/15  21:15:00,73.715,0.448698632,0.150170007
2023/ 07/15  21:30:00,73.49,0.442665004,0.144136379
2023/ 07/15  21:45:00,73.265,0.437699455,0.139170829
2023/ 07/15  22:00:00,73.04,0.43310215,0.134573525
2023/ 07/15  22:15:00,73.04,0.360800634,0.125490073
2023/ 07/15  22:30:00,73.04,0.355683891,0.120373331
2023/ 07/15  22:45:00,73.04,0.351484929,0.116174368
2023/ 07/15  23:00:00,73.04,0.347743288,0.112432727
2023/ 07/15  23:15:00,73.04,0.291028314,0.105345808
2023/ 07/15  23:30:00,73.04,0.286769871,0.101087365
2023/ 07/15  23:45:00,73.04,0.28355886,9.79E-02
